"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00422252","1980-02-24","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  178",",,0","   33",",,0"," -117",",,0",,,,,,,,,"  -56",",,0,0800",,,,,,
"USC00422252","1980-02-25","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  178",",,0","   22",",,0"," -117",",,0",,,,,,,,,"  -67",",,0,0800",,,,,,
"USC00422252","1980-02-26","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  152",",,0","   28",",,0"," -100",",,0",,,,,,,,,"  -56",",,0,0800",,,,,,
"USC00422252","1980-02-27","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  127",",,0","   44",",,0","  -72",",,0",,,,,,,,,"   17",",,0,0800",,,,,,
"USC00422252","1980-02-28","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  102",",,0","   83",",,0","  -67",",,0",,,,,,,,,"   50",",,0,0800",,,,,,
"USC00422252","1980-02-29","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","   76",",,0","   89",",,0","  -11",",,0",,,,,,,,,"   22",",,0,0800",,,,,,
"USC00422252","1980-03-01","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","   76",",,0","   50",",,0","  -28",",,0",,,,,,,,,"   17",",,0,0800",,,,,,
"USC00422252","1980-03-02","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","   76",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1980-03-03","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0","T,,0","   76",",,0","   72",",,0","  -56",",,0",,,,,,,,,"   11",",,0,0800",,,,,,
"USC00422252","1980-03-04","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","   76",",,0","   67",",,0","    6",",,0",,,,,,,,,"   61",",,0,0800",,,,,,
"USC00422252","1980-03-05","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   10",",,0,0800","    0",",,0","   51",",,0","   67",",,0","  -28",",,0",,,,,,,,,"   33",",,0,0800",,,,,,
"USC00422252","1980-03-06","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   15",",,0,0800","    8",",,0","   25",",,0","   78",",,0","  -28",",,0",,,,,,,,,"   11",",,0,0800",,,,,,
"USC00422252","1980-03-07","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0",",,0","    0","T,,0","   56",",,0","  -17",",,0",,,,,,,,,"   17",",,0,0800",,,,,,
"USC00422252","1980-03-08","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   67",",,0","  -50",",,0",,,,,,,,,"   33",",,0,0800",,,,,,
"USC00422252","1980-03-09","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   61",",,0","  -50",",,0",,,,,,,,,"  -11",",,0,0800",,,,,,
"USC00422252","1980-03-10","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   61",",,0","  -39",",,0",,,,,,,,,"   17",",,0,0800",,,,,,
"USC00422252","1980-03-11","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   94",",,0","  -56",",,0",,,,,,,,,"  -17",",,0,0800",,,,,,
"USC00422252","1980-03-12","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   13",",,0,0800","   13",",,0","   25",",,0","  100",",,0","  -56",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00422252","1980-03-13","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   17",",,0","  -94",",,0",,,,,,,,,"  -17",",,0,0800",,,,,,
"USC00422252","1980-03-14","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  128",",,0","  -39",",,0",,,,,,,,,"   67",",,0,0800",,,,,,
"USC00422252","1980-03-15","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   78",",,0","  -22",",,0",,,,,,,,,"   72",",,0,0800",,,,,,
"USC00422252","1980-03-16","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  128",",,0",,,,,,,,,,,,,,,,,,
"USC00422252","1980-03-17","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0",,," -122",",,0",,,,,,,,,"   28",",,0,0800",,,,,,
"USC00422252","1980-03-18","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   50",",,0","  -94",",,0",,,,,,,,,"    6",",,0,0800",,,,,,
"USC00422252","1980-03-19","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   94",",,0","  -33",",,0",,,,,,,,,"   56",",,0,0800",,,,,,
"USC00422252","1980-03-20","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   89",",,0","  -67",",,0",,,,,,,,,"   33",",,0,0800",,,,,,
"USC00422252","1980-03-21","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  106",",,0","  -44",",,0",,,,,,,,,"   44",",,0,0800",,,,,,
"USC00422252","1980-03-22","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   10",",,0,0800","    0",",,0","    0",",,0","   83",",,0","  -33",",,0",,,,,,,,,"   61",",,0,0800",,,,,,
"USC00422252","1980-03-23","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   83",",,0","  -61",",,0",,,,,,,,,"   39",",,0,0800",,,,,,
"USC00422252","1980-03-24","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    5",",,0,0800","    0","T,,0","    0","T,,0","  106",",,0","  -61",",,0",,,,,,,,,"  -22",",,0,0800",,,,,,
"USC00422252","1980-03-25","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   20",",,0,0800",,,"   25",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1980-03-26","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   44",",,0","  -94",",,0",,,,,,,,,"    6",",,0,0800",,,,,,
"USC00422252","1980-03-27","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0",",,0","    0",",,0","   56",",,0","  -72",",,0",,,,,,,,,"   28",",,0,0800",,,,,,
"USC00422252","1980-03-28","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0","T,,0","    0","T,,0","   39",",,0","  -56",",,0",,,,,,,,,"   17",",,0,0800",,,,,,
"USC00422252","1980-03-29","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   78",",,0","  -44",",,0",,,,,,,,,"   44",",,0,0800",,,,,,
"USC00422252","1980-03-30","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  106",",,0","  -39",",,0",,,,,,,,,"  -22",",,0,0800",,,,,,
"USC00422252","1980-03-31","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","    0",",,0"," -111",",,0",,,,,,,,,"  -28",",,0,0800",,,,,,
"USC00422252","1980-04-01","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   33",",,0","  -72",",,0",,,,,,,,,"  -22",",,0,0800",,,,,,
"USC00422252","1980-04-02","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   44",",,0","  -78",",,0",,,,,,,,,"    6",",,0,0800",,,,,,
"USC00422252","1980-04-03","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    5",",,0,0800","    0","T,,0","    0","T,,0","   56",",,0","  -78",",,0",,,,,,,,,"  -11",",,0,0800",,,,,,
"USC00422252","1980-04-04","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   61",",,0","  -39",",,0",,,,,,,,,"   44",",,0,0800",,,,,,
"USC00422252","1980-04-05","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  128",",,0","   -6",",,0",,,,,,,,,"  128",",,0,0800",,,,,,
"USC00422252","1980-04-06","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1980-04-07","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0","T,,0","    0","T,,0","  150",",,0","  -50",",,0",,,,,,,,,"   11",",,0,0800",,,,,,
"USC00422252","1980-04-08","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   39",",,0","  -89",",,0",,,,,,,,,"    0",",,0,0800",,,,,,
"USC00422252","1980-04-09","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  111",",,0","  -39",",,0",,,,,,,,,"   11",",,0,0800",,,,,,
"USC00422252","1980-04-10","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  172",",,0","   11",",,0",,,,,,,,,"   72",",,0,0800",,,,,,
"USC00422252","1980-04-11","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   94",",,0","  -56",",,0",,,,,,,,,"   33",",,0,0800",,,,,,
"USC00422252","1980-04-12","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   94",",,0","  -67",",,0",,,,,,,,,"   28",",,0,0800",,,,,,
"USC00422252","1980-04-13","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   72",",,0","  -72",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00422252","1980-04-14","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  133",",,0","  -44",",,0",,,,,,,,,"    0",",,0,0800",,,,,,
"USC00422252","1980-04-15","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  189",",,0","    0",",,0",,,,,,,,,"  106",",,0,0800",,,,,,
"USC00422252","1980-04-16","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  178",",,0","   22",",,0",,,,,,,,,"   72",",,0,0800",,,,,,
"USC00422252","1980-04-17","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  183",",,0","  -11",",,0",,,,,,,,,"   44",",,0,0800",,,,,,
"USC00422252","1980-04-18","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  200",",,0","   17",",,0",,,,,,,,,"   44",",,0,0800",,,,,,
"USC00422252","1980-04-19","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  233",",,0","   28",",,0",,,,,,,,,"  133",",,0,0800",,,,,,
"USC00422252","1980-04-20","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  250",",,0","   28",",,0",,,,,,,,,"  139",",,0,0800",,,,,,
"USC00422252","1980-04-21","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  256",",,0","   33",",,0",,,,,,,,,"   72",",,0,0800",,,,,,
"USC00422252","1980-04-22","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    8",",,0,0800","    0",",,0","    0",",,0","  211",",,0","   33",",,0",,,,,,,,,"  117",",,0,0800",,,,,,
"USC00422252","1980-04-23","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    3",",,0,0800","    0",",,0","    0",",,0","  211",",,0","   33",",,0",,,,,,,,,"   89",",,0,0800",,,,,,
"USC00422252","1980-04-24","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   23",",,0,0800","    0",",,0","    0",",,0","  117",",,0","   39",",,0",,,,,,,,,"   78",",,0,0800",,,,,,
"USC00422252","1980-04-25","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  172",",,0","   39",",,0",,,,,,,,,"   83",",,0,0800",,,,,,
"USC00422252","1980-04-26","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  183",",,0","   11",",,0",,,,,,,,,"  128",",,0,0800",,,,,,
"USC00422252","1980-04-27","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  183",",,0","   17",",,0",,,,,,,,,"  111",",,0,0800",,,,,,
"USC00422252","1980-04-28","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  211",",,0","   44",",,0",,,,,,,,,"   72",",,0,0800",,,,,,
"USC00422252","1980-04-29","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  228",",,0","   72",",,0",,,,,,,,,"  139",",,0,0800",,,,,,
"USC00422252","1980-04-30","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   10",",,0,0800","    0",",,0","    0",",,0","  194",",,0","   44",",,0",,,,,,,,,"   67",",,0,0800",,,,,,
"USC00422252","1980-05-01","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   20",",,0,0800","    0",",,0","    0",",,0","  144",",,0","   61",",,0",,,,,,,,,"   83",",,0,0800",,,,,,
"USC00422252","1980-05-02","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  172",",,0","   33",",,0",,,,,,,,,"   72",",,0,0800",,,,,,
"USC00422252","1980-05-03","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  178",",,0","   44",",,0",,,,,,,,,"   78",",,0,0800",,,,,,
"USC00422252","1980-05-04","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  217",",,0","   56",",,0",,,,,,,,,"  128",",,0,0800",,,,,,
"USC00422252","1980-05-05","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   69",",,0,0800","    0",",,0","    0",",,0","  222",",,0","   94",",,0",,,,,,,,,"  106",",,0,0800","    1",",,0",,,,
"USC00422252","1980-05-06","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    5",",,0,0800","    0",",,0","    0",",,0","  161",",,0","   83",",,0",,,,,,,,,"  106",",,0,0800",,,,,,
"USC00422252","1980-05-07","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  206",",,0","   72",",,0",,,,,,,,,"   94",",,0,0800",,,,,,
"USC00422252","1980-05-08","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   23",",,0,0800","    0",",,0","    0",",,0","  200",",,0","   67",",,0",,,,,,,,,"   89",",,0,0800",,,,,,
"USC00422252","1980-05-09","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    8",",,0,0800","    0",",,0","    0",",,0","  178",",,0","   44",",,0",,,,,,,,,"   94",",,0,0800",,,,,,
"USC00422252","1980-05-10","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","  140",",,0,0800","    0",",,0","    0",",,0","  167",",,0","   33",",,0",,,,,,,,,"   39",",,0,0800",,,,,,
"USC00422252","1980-05-11","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   71",",,0,0800","    0",",,0","    0",",,0","  100",",,0","   11",",,0",,,,,,,,,"   56",",,0,0800",,,,,,
"USC00422252","1980-05-12","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   58",",,0,0800","    0",",,0","    0",",,0","   78",",,0","    0",",,0",,,,,,,,,"   72",",,0,0800",,,,,,
"USC00422252","1980-05-13","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    8",",,0,0800","    0",",,0","    0",",,0","  117",",,0","   22",",,0",,,,,,,,,"   72",",,0,0800",,,,,,
"USC00422252","1980-05-14","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  144",",,0","   28",",,0",,,,,,,,,"  128",",,0,0800",,,,,,
"USC00422252","1980-05-15","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   66",",,0,0800","    0",",,0","    0",",,0","  144",",,0","   33",",,0",,,,,,,,,"   89",",,0,0800",,,,,,
"USC00422252","1980-05-16","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1980-05-17","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   18",",,0,0800","    0",",,0","    0",",,0","  161",",,0","   22",",,0",,,,,,,,,"  122",",,0,0800",,,,,,
"USC00422252","1980-05-18","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  133",",,0","   22",",,0",,,,,,,,,"  128",",,0,0800",,,,,,
"USC00422252","1980-05-19","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1980-05-20","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  233",",,0","   56",",,0",,,,,,,,,"   83",",,0,0800",,,,,,
"USC00422252","1980-05-21","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  217",",,0","   83",",,0",,,,,,,,,"  167",",,0,0800",,,,,,
"USC00422252","1980-05-22","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  267",",,0","   83",",,0",,,,,,,,,"  161",",,0,0800",,,,,,
"USC00422252","1980-05-23","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  267",",,0","   89",",,0",,,,,,,,,"  106",",,0,0800",,,,,,
"USC00422252","1980-05-24","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0",",,0","    0",",,0","  211",",,0","   50",",,0",,,,,,,,,"  111",",,0,0800",,,,,,
"USC00422252","1980-05-25","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  150",",,0","   -6",",,0",,,,,,,,,"   56",",,0,0800",,,,,,
"USC00422252","1980-05-26","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   94",",,0","  -22",",,0",,,,,,,,,"    0",",,0,0800",,,,,,
"USC00422252","1980-05-27","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  172",",,0","    0",",,0",,,,,,,,,"   83",",,0,0800",,,,,,
"USC00422252","1980-05-28","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  222",",,0","   56",",,0",,,,,,,,,"   72",",,0,0800",,,,,,
"USC00422252","1980-05-29","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1980-05-30","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1980-05-31","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  222",",,0","   33",",,0",,,,,,,,,"  122",",,0,0800",,,,,,
"USC00422252","1980-06-01","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0",",,0","    0",",,0","  206",",,0","   50",",,0",,,,,,,,,"  133",",,0,0800","    1",",,0",,,,
"USC00422252","1980-06-02","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    5",",,0,0800","    0",",,0","    0",",,0","  194",",,0","   28",",,0",,,,,,,,,"   33",",,0,0800",,,,,,
"USC00422252","1980-06-03","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0",",,0","    0",",,0","  211",",,0","   33",",,0",,,,,,,,,"  156",",,0,0800",,,,,,
"USC00422252","1980-06-04","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  250",",,0","   67",",,0",,,,,,,,,"  128",",,0,0800",,,,,,
"USC00422252","1980-06-05","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  256",",,0","   94",",,0",,,,,,,,,"  139",",,0,0800",,,,,,
"USC00422252","1980-06-06","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1980-06-07","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  261",",,0","   39",",,0",,,,,,,,,"  133",",,0,0800",,,,,,
"USC00422252","1980-06-08","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  239",",,0","   78",",,0",,,,,,,,,"  161",",,0,0800",,,,,,
"USC00422252","1980-06-09","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  283",",,0","   78",",,0",,,,,,,,,"  183",",,0,0800",,,,,,
"USC00422252","1980-06-10","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  289",",,0","   94",",,0",,,,,,,,,"  156",",,0,0800",,,,,,
"USC00422252","1980-06-11","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  306",",,0","  111",",,0",,,,,,,,,"  178",",,0,0800",,,,,,
"USC00422252","1980-06-12","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  300",",,0","   67",",,0",,,,,,,,,"  106",",,0,0800",,,,,,
"USC00422252","1980-06-13","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  294",",,0","   61",",,0",,,,,,,,,"  100",",,0,0800",,,,,,
"USC00422252","1980-06-14","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  283",",,0","   67",",,0",,,,,,,,,"  122",",,0,0800",,,,,,
"USC00422252","1980-06-15","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  261",",,0","   44",",,0",,,,,,,,,"  156",",,0,0800",,,,,,
"USC00422252","1980-06-16","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  222",",,0","   50",",,0",,,,,,,,,"  156",",,0,0800",,,,,,
"USC00422252","1980-06-17","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  244",",,0","   94",",,0",,,,,,,,,"  144",",,0,0800",,,,,,
"USC00422252","1980-06-18","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1980-06-19","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1980-06-20","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
